anime_id,name,genre,type,episodes,rating,members,cluster
24785,Awate Tokoya,['Music'],Music,1,3.7,92,0
12951,AWOL,"['Action', 'Military', 'Sci-Fi', 'Space']",TV,12,5.33,293,7
28567,Azarashi Tama-chan no Hi no Youjin,"['Drama', 'Kids', 'Super Power']",OVA,1,5.75,46,1
22247,Azumi Mamma★Mia,"['Comedy', 'Kids']",TV,60,5.6,101,3
29708,Üks Uks,['Dementia'],Movie,1,6.17,66,0
30519,Ba La La Xiao Mo Xian Zhi: Caihong Xin Shi,"['Comedy', 'Magic', 'Shoujo']",TV,36,6.28,355,3
30156,Ba La La Xiao Mo Xian Zhi: Meng Huan Xuan Lu,"['Comedy', 'Magic', 'Shoujo']",TV,52,5.91,497,3
31965,Ba La La Xiao Mo Xian Zhi: Qiji Wubu,"['Comedy', 'Magic', 'Shoujo']",TV,52,4.77,141,3
25963,Backkom Meogeujan Yeohaeng,"['Adventure', 'Comedy', 'Kids', 'Magic']",Movie,1,5.71,100,3
26013,Backkom Mission Impossible,"['Comedy', 'Kids', 'Parody']",ONA,2,6.11,97,3
26017,Backkom Specials,"['Comedy', 'Kids', 'Super Power']",ONA,8,6.23,93,1
15787,Backstage Idol Story,['Music'],TV,8,5.55,292,0
22565,Bad Badtz-Maru no Ari to Kirigirisu,"['Fantasy', 'Kids']",OVA,1,5.5,99,3
22451,Bad Badtz-Maru no Ookami ga Kita!,"['Fantasy', 'Kids']",OVA,1,5.7,116,3
17479,Bad Badtz-Maru no Ore no Pochi wa Sekaiichi,['Kids'],Movie,1,5.73,109,3
30124,Bad Badtz-Maru no Ore wa Yuutousei,"['Comedy', 'Kids']",OVA,1,4.86,52,3
30125,Bad Badtz-Maru no Otoko Dokyou no Omoiyari,['Comedy'],OVA,1,4.89,56,3
20383,Baka Mukashibanashi Movie: Jijii Wars,"['Comedy', 'Fantasy', 'Historical']",Movie,1,5.19,111,3
24373,Bakabon Osomatsu no Karee wo Tazunete Sansenri,['Comedy'],Special,1,6.58,173,3
33566,Baki,"['Action', 'Martial Arts', 'Shounen']",OVA,Unknown,8.27,1448,1
33708,Baku Tech! Bakugan Gachi: Tokubetsu-hen,"['Action', 'Game', 'Shounen']",ONA,1,5.93,111,3
9284,Bakuhatsu Gorou,"['Comedy', 'Sports']",TV,26,5.74,176,3
18227,Bakujuu Gasshin Ziguru Hazeru,"['Action', 'Mecha']",TV,6,5.78,244,7
13553,Bakusou Circuit Roman Twin,['Sports'],OVA,1,6.0,135,3
30249,Balgwanghaneun Hyeondaesa,['Drama'],Movie,1,6.57,195,3
30093,Ball yo Doko e Yuku,['Comedy'],ONA,1,3.89,114,3
24875,Barnacle Lou,['Kids'],TV,52,6.33,61,3
30989,Bary-san no Imabari-ben Kouza,['Comedy'],TV,Unknown,4.79,298,3
31662,Bary-san x Gospe Rats: Tonde Bary Bary Monogatari,['Music'],Music,1,4.67,58,0
16514,Batsu &amp; Terry,"['Comedy', 'Drama', 'School', 'Shounen', 'Sports']",Movie,1,6.19,152,3
32089,Battle Spirits Shinnen Special,"['Action', 'Game', 'Kids']",Special,1,6.29,109,3
29359,Bazar dé Gozarre,['Comedy'],Special,33,4.67,58,3
24087,Be-Bop Kaizokuban,"['Comedy', 'School', 'Seinen']",OVA,3,5.76,162,3
29351,Beanuts,"['Comedy', 'Kids']",Special,2,4.5,46,3
29897,Beer Mukashi Mukashi,['Historical'],Movie,1,5.29,85,3
29710,Believe in It,['Dementia'],Movie,1,4.8,57,0
17687,Bemubemu Hunter Kotengu Tenmaru,"['Adventure', 'Fantasy']",TV,19,6.67,107,3
19547,Beompeoking Jaepeo,"['Action', 'Cars']",TV,26,4.85,91,6
30984,Bero-dashi Chonma,"['Historical', 'Kids']",OVA,1,7.25,35,3
33940,Best Care Group,"['Drama', 'Slice of Life']",ONA,3,5.19,38,3
33550,Bic Contact X Mameshiba Collab CM,['Comedy'],Special,1,4.81,112,3
9955,Big Mouth Do Do,"['Kids', 'Slice of Life']",TV,52,6.54,115,3
9613,Big X,"['Action', 'Historical', 'Sci-Fi', 'Shounen']",TV,59,6.46,254,3
30839,Big X Episode 0,"['Action', 'Historical', 'Sci-Fi', 'Shounen']",Special,1,5.7,55,3
33712,Bikini Warriors OVA,"['Comedy', 'Ecchi', 'Fantasy', 'Parody']",OVA,2,5.33,3404,3
3909,Bikkuriman,"['Comedy', 'Fantasy']",TV,75,6.68,250,3
5478,Bikkuriman 2000,"['Adventure', 'Fantasy', 'Kids']",TV,68,6.1,153,3
10203,Bikkuriman: Daiichiji Seima Taisen,"['Action', 'Adventure', 'Kids']",Movie,1,5.71,109,3
10200,Bikkuriman: Moen Zone no Himitsu,"['Action', 'Adventure', 'Kids']",Movie,1,5.42,108,3
29373,Bip to Bap,"['Adventure', 'Kids']",TV,4,4.2,46,3
8520,Biriken,"['Comedy', 'Kids']",TV,32,5.22,102,3
8521,Biriken Nandemo Shoukai,"['Comedy', 'Kids']",TV,22,4.77,96,3
9812,Bit the Cupid,['Comedy'],TV,48,6.0,109,3
33950,Black Clover,"['Action', 'Comedy', 'Fantasy', 'Magic', 'Shounen']",Special,1,8.6,2247,3
29764,Blend,[''],Movie,1,3.89,90,0
24793,Bloody Bunny,['Comedy'],TV,26,5.26,170,3
4680,Bocchan,['Historical'],Special,1,6.17,317,3
29886,Bogeul Bogeul Bomulseon,"['Adventure', 'Fantasy']",Movie,1,6.33,63,3
23731,"Boku datte, Kirei ni Shitainda",['Kids'],OVA,1,4.0,54,3
31003,Boku no Aozora,"['Drama', 'Kids']",OVA,1,8.5,44,3
20207,Boku no Boukuugou,"['Drama', 'Historical', 'Kids']",Special,1,7.14,154,3
26291,Boku no Diet Daisakusen,"['Drama', 'Kids']",OVA,1,5.75,52,3
20189,Boku no Son Gokuu,"['Adventure', 'Fantasy', 'Kids']",Movie,1,5.79,186,3
26101,Boku to Gaku: Ano Natsu no Monogatari,"['Drama', 'Historical', 'Kids']",OVA,1,7.2,96,3
32859,Boku wa Kimi wo Warawanai,['Music'],Music,1,5.4,80,0
33523,Boku wa Koko de Ikiteiku,"['Kids', 'Music']",Music,1,6.56,51,0
24791,Boku wa Ou-sama,['Kids'],OVA,4,6.43,58,3
18191,Boku wa Ou-sama (TV),['Kids'],TV,12,6.4,141,3
24795,Boku wa Ou-sama (TV) Special,['Kids'],Special,1,6.89,53,3
28551,Boku wa Sugu ni Nigetanda: Higashi Nihon Daishinsai kara Mananda Koto,"['Drama', 'Kids']",OVA,1,7.67,49,3
31882,Bokura Machi Bouzu!,"['Kids', 'Music']",Music,1,4.89,45,0
20109,Bokura Mangaka: Tokiwasou Monogatari,"['Comedy', 'Slice of Life']",Special,1,7.31,137,3
6568,Bokura no Saibanin Monogatari,['School'],ONA,1,4.93,214,3
18731,Bokutachi no Peace River,"['Adventure', 'Drama', 'Kids', 'Supernatural']",OVA,1,5.38,82,3
8416,Bonobono,['Comedy'],Movie,1,6.81,148,3
8417,Bonobono (TV) Specials,['Comedy'],Special,9,5.8,120,3
8403,Bonobono: Kumomo no Ki no Koto,['Drama'],Movie,1,6.0,137,3
30892,Boo Boo Boy,"['Cars', 'Kids']",TV,26,4.73,128,6
12371,Bosco no Mori no Nakama-tachi,"['Adventure', 'Fantasy']",Special,1,5.55,113,3
8184,Bouken Gabotenjima,['Adventure'],TV,39,6.58,140,3
8183,Bouken Korobokkuru,['Adventure'],TV,26,6.58,171,3
8182,Bouken Shounen Shadar,"['Adventure', 'Horror']",TV,156,6.65,184,3
3637,Bouken Yuuki Pluster World,"['Sci-Fi', 'Shounen']",TV,52,6.32,295,3
28983,Bouken-tachi Gamba to Nanbiki no Nakama,"['Adventure', 'Kids']",Movie,1,6.71,95,3
33273,Bouningen Weekend,['Slice of Life'],ONA,20,4.87,68,3
9343,Bousou Sengokushi,['Action'],OVA,2,5.71,156,3
31258,Box,['Dementia'],Movie,1,3.61,98,0
10435,Boyfriend,"['Romance', 'Shoujo', 'Sports']",Special,1,5.68,243,3
10044,Brave Fire S0.9,"['Mecha', 'Sci-Fi']",Special,1,5.88,144,7
6447,Break-Age,"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",OVA,1,5.62,232,7
29467,Bubaga,"['Adventure', 'Kids']",TV,8,7.6,48,3
9665,Bucchigiri,['Sports'],OVA,4,6.13,159,3
9540,Bucket de Gohan,['Comedy'],TV,20,7.13,119,3
30202,Bucket no Ana,['Music'],Music,1,4.13,57,0
10210,Bug tte Honey,"['Adventure', 'Comedy']",TV,51,6.3,146,3
31868,Bug tte Honey: Megarom Shoujo Mai 4622,"['Adventure', 'Comedy']",Movie,1,6.0,58,3
16786,Bulsajo Robot Phoenix King,"['Action', 'Mecha', 'Shounen', 'Space']",Movie,1,3.11,133,7
24881,Bunbuku Chagama,['Kids'],Movie,1,7.1,88,3
29921,Bunbuku Chagama (1958),[''],Movie,1,5.52,86,0
32760,Bungaku Shounen no Yuuutsu,"['Drama', 'Music']",Music,1,6.3,37,0
23611,Bunna yo Ki kara Orite Koi,"['Adventure', 'Kids']",Movie,1,6.25,53,3
29743,Buonomo,['Slice of Life'],ONA,13,6.0,48,3
9177,Burning Blood,"['Shounen', 'Sports']",OVA,3,6.33,257,3
10245,Burning Village,"['Fantasy', 'Horror']",OVA,10,5.83,108,3
32237,Burutabu-chan,"['Comedy', 'Fantasy', 'Magic']",TV,Unknown,5.0,37,3
29742,Butazuka,['Slice of Life'],ONA,13,5.2,44,3
6671,Byeolnala Samchongsa,"['Adventure', 'Sci-Fi']",Movie,1,5.07,151,3
9447,Byulbyul Iyagi 2,"['Drama', 'Psychological']",Movie,6,5.86,122,4
33863,Cakes,['Comedy'],ONA,Unknown,2.58,56,3
32738,Calbee Hitokuchi Gekijou,"['Comedy', 'Slice of Life']",Special,18,4.38,46,3
27915,Captain,"['Shounen', 'Sports']",Special,1,6.44,93,3
9905,Captain (TV),"['Shounen', 'Sports']",TV,26,6.46,208,3
18759,Captain the Movie,"['Shounen', 'Sports']",Movie,1,6.41,106,3
23721,Carino Coni,"['Fantasy', 'Kids']",TV,26,6.93,99,3
32345,Celebration and Chorale,['Music'],Movie,1,5.28,93,0
33344,Cello Hiki no Gauche,"['Fantasy', 'Kids', 'Music']",Movie,1,4.21,72,0
26303,Cello Hiki no Gauche (OVA),"['Drama', 'Fantasy', 'Music']",OVA,1,5.88,163,0
33728,Chain Chronicle: Haecceitas no Hikari Part 1,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Shounen']",Movie,1,6.67,5589,3
18071,Chalk-iro no People,"['Romance', 'Seinen']",OVA,1,5.29,92,3
7803,Challenge Ichinensei de Kakkoii Ichinensei ni Henshin!,['Kids'],OVA,1,5.86,176,3
23185,Chamebou Kuukijuu no Maki,['Comedy'],Movie,1,8.4,66,3
23187,Chamebou Shin Gachou: Nomi Fuufu Shikaeshi no Maki,['Comedy'],Movie,1,6.0,72,3
30267,Chan Shuo A Kuan,"['Comedy', 'Slice of Life']",Movie,1,5.5,41,3
29655,Chanda Gou,[''],Movie,1,4.42,91,0
21025,Chang,"['Drama', 'Military', 'Thriller']",Movie,1,6.33,248,4
29821,Channel 5.5,"['Comedy', 'Parody']",ONA,4,5.32,196,3
29861,Channel 5.5 3rd Season Prologue,['Comedy'],ONA,1,4.91,155,3
29820,Channel 5.5 4th Season,"['Comedy', 'Parody']",ONA,4,5.13,191,3
29862,Channel 5.5 4th Season Prologue,['Comedy'],ONA,1,4.81,157,3
29860,Channel 5.5 Prologue: Shin Bangumi Start!,['Comedy'],ONA,1,4.71,135,3
33703,Chao Shen Youxi,"['Action', 'Fantasy', 'Game']",ONA,25,6.5,34,3
30959,Charamaru-kun to Dokumaru-kun,"['Kids', 'Super Power']",OVA,1,7.4,36,1
30228,Chel-in sacheon-wang,"['Action', 'Sci-Fi']",Movie,1,4.43,47,3
9868,Chengyu Donghua Lang,"['Historical', 'Kids']",TV,180,6.04,144,3
16558,Cheol-in 007,"['Action', 'Mecha', 'Sci-Fi']",Movie,1,4.27,101,7
17893,Cheonbangjichuk Hani,"['Comedy', 'Drama', 'School', 'Sports']",TV,13,6.78,149,3
18271,Cheorin Samchongsa,"['Action', 'Mecha', 'Sci-Fi', 'Shounen', 'Space']",Movie,1,4.0,114,7
26237,Cherry Blossom,"['Drama', 'Kids']",OVA,1,5.5,66,3
9903,"Chi Dor Dor, Chi Dor Dor",['Kids'],TV,15,5.77,87,3
8025,Chi-Sui Maru,['Comedy'],TV,41,5.63,185,3
11733,Chi-Sui Maru 2nd Season,['Comedy'],TV,34,5.08,114,3
11731,Chi-Sui Maru Specials,['Comedy'],Special,2,5.33,94,3
31202,Chibi Maruko-chan Movie: Italia kara Kita Shounen,"['Comedy', 'Kids', 'School', 'Slice of Life']",Movie,1,6.8,206,3
27855,Chibi Neko Chobi/Chibi Neko Kobi to Tomodachi,['Kids'],OVA,1,5.71,57,3
17657,Chibi Neko Tomu no Daibouken: Chikyuu wo Sukue! Nakama-tachi,"['Adventure', 'Kids']",Special,1,6.4,76,3
8501,Chibikko Kaijuu Yadamon,"['Comedy', 'Kids', 'Supernatural']",TV,26,6.36,133,3
24923,Chibikko Kamu no Bouken,"['Adventure', 'Kids']",Movie,1,7.25,55,3
29947,Chibikuro Sambo no Tora Taiji,['Kids'],Movie,1,5.8,57,3
29948,Chibikuro Sambo to Futago no Otouto,['Kids'],Movie,1,6.0,54,3
32417,Chibinacs,['Comedy'],TV,25,5.5,39,3
32418,Chibinacs 2.0,['Comedy'],TV,25,4.33,36,3
32419,Chibinacs 3,['Comedy'],TV,25,4.43,36,3
33862,Chichi Kaeru,['Drama'],ONA,1,4.56,41,3
31129,Chichi to Ko,['Drama'],Special,1,6.0,45,3
33859,Chicken Papa,['Comedy'],ONA,1,3.0,45,3
9383,Chie-chan Funsenki: Jarinko Chie,"['Comedy', 'Drama', 'Slice of Life']",TV,39,7.83,147,3
31236,Chieri to Cherry,"['Adventure', 'Fantasy', 'Shoujo']",Movie,1,6.0,180,3
30060,Chii Jiaan Chuaanqii,"['Action', 'Adventure', 'Fantasy']",TV,26,5.33,56,3
33831,Chii-chan no Kageokuri,"['Drama', 'Historical']",OVA,1,4.5,25,3
29385,Chii-chan to Hige Ojisan,"['Kids', 'Slice of Life']",TV,10,5.8,49,3
24883,Chiisai Sensuikan ni Koi wo Shita Dekasugiru Kujira no Hanashi,"['Fantasy', 'Kids', 'Military']",Special,1,7.2,65,7
29792,Chiisana Itsutsu no Ohanashi,['Kids'],Movie,1,4.78,93,3
30164,Chiisana Kinomi,"['Kids', 'Music']",Music,1,4.42,86,0
25033,Chiisana Koi no Monogatari: Chichi to Sally Hatsukoi no Shiki,"['Romance', 'Shoujo', 'Slice of Life']",Special,1,7.0,84,3
24269,Chiisana Kyojin Microman: Daigekisen! Microman vs. Saikyou Senshi Gorgon,"['Action', 'Adventure', 'Mecha', 'Sci-Fi', 'Shounen', 'Super Power']",Movie,1,4.69,93,1
19177,Chiisana Love Letter: Mariko to Nemunoki no Kodomo-tachi,"['Drama', 'Music', 'School']",Special,1,5.57,90,0
29135,Chiisana Teien,"['Adventure', 'Fantasy']",Movie,1,5.91,151,3
29793,Chikara Bashi,['Kids'],Movie,1,4.59,103,3
7354,Chikara to Onna no Yo no Naka,['Historical'],Movie,1,5.31,175,3
22755,Chikasugi Idol Akae-chan,"['Comedy', 'Game', 'Parody']",TV,12,4.28,112,3
16303,Chikkun Takkun,"['Comedy', 'Sci-Fi']",TV,23,6.0,103,3
8563,Chikyuu Monogatari Telepath 2500,"['Adventure', 'Drama', 'Sci-Fi']",Movie,1,5.52,254,3
14623,Chikyuu SOS Sore Ike Kororin,"['Action', 'Comedy', 'Kids', 'Sci-Fi']",TV,26,5.78,87,3
30634,Chikyuu wo Mitsumete,"['Sci-Fi', 'Space']",Movie,1,5.2,70,7
17457,Chingou Muchabee,"['Adventure', 'Comedy']",TV,26,6.75,80,3
5908,Chinpui,['Comedy'],TV,56,6.15,222,3
10039,Chinpui Specials,['Comedy'],Special,2,5.7,87,3
10040,Chinpui: Eri-sama Katsudou Daishashin,['Comedy'],Movie,1,6.0,107,3
6687,Chinyuuki: Tarou to Yukai na Nakama-tachi,['Comedy'],OVA,3,6.0,186,3
17689,Chironup no Kitsune,['Drama'],Movie,1,7.48,196,3
33262,Chobitto Zukan,"['Fantasy', 'Kids']",TV,52,4.5,63,3
33526,Choco to Watashi,"['Kids', 'Music']",Music,1,6.0,40,0
31246,Choegang Habche: Mix Master,"['Adventure', 'Fantasy']",TV,39,6.79,168,3
31211,Choegang Top Plate,"['Action', 'Comedy', 'Kids', 'Sports']",TV,26,7.2,86,3
16041,Chogattai Majutsu Robot Ginguiser Specials,"['Adventure', 'Mecha', 'Sci-Fi']",Special,2,5.77,111,7
23191,Chokin no Susume,['Comedy'],Movie,1,6.0,71,3
34259,Chotto Ugoku!? &quot;Futeneko&quot;,['Comedy'],OVA,1,6.0,17,3
31749,Chou Kidougai-ku: Kashiwa-no-Ha,['Mecha'],ONA,3,4.86,475,7
6636,Chou Kousoku Galvion,"['Action', 'Mecha', 'Military', 'Police']",TV,22,6.32,364,4
21433,Chou Zenmairobo: Patrasche,"['Comedy', 'Historical', 'Mecha', 'Parody', 'Sci-Fi']",TV,13,4.52,178,3
21545,Choubakumatsu Shounen Seiki Takamaru,"['Action', 'Comedy', 'Fantasy']",OVA,2,6.44,92,3
23511,Choubakuretsu Ijigen Menko Battle: Gigant Shooter Tsukasa,"['Action', 'Comedy', 'Game', 'Kids']",TV,32,5.72,162,3
32218,Choujikuu Seiki Orguss Memorial,"['Action', 'Adventure', 'Mecha', 'Romance', 'Sci-Fi', 'Shounen']",OVA,2,6.43,64,7
17002,Choujuu Kishin Dancougar: Juusenki-tai Songs,"['Action', 'Mecha', 'Sci-Fi', 'Shounen']",OVA,1,6.0,143,7
30571,Chouon Senshi Borgman: Madnight☆Gigs!,"['Action', 'Demons', 'Music', 'Sci-Fi', 'Shounen']",OVA,1,4.82,102,1
8853,Chouriki Robo Galatt,"['Action', 'Adventure', 'Comedy', 'Mecha', 'Sci-Fi']",TV,25,6.62,168,7
24927,Chuuchuu Banban,"['Adventure', 'Kids']",Movie,1,6.5,61,3
31690,Chuugakusei,['Comedy'],OVA,2,5.0,52,3
9998,Chuuhai Lemon: Love 30s - Ame ni Nurete mo,"['Comedy', 'Drama', 'Police', 'Romance']",OVA,1,6.05,116,4
34409,Chuuko Video-ya no Onna Tenin X,"['Comedy', 'Shounen']",ONA,1,5.75,75,3
28829,Cinterrier-jou no Hanamuko,"['Comedy', 'Fantasy', 'Kids']",Movie,1,3.62,117,3
32762,Circles,['Music'],Music,1,4.79,34,0
10967,Circuit no Ookami II: Modena no Ken,"['Cars', 'Seinen']",OVA,1,5.48,165,6
30818,City Hunter: Ryou no Propose,"['Action', 'Comedy', 'Mystery', 'Police']",OVA,1,6.8,1070,4
25969,Clock,['Dementia'],Special,1,4.04,84,0
19695,Clover 4/3,"['Drama', 'School']",ONA,24,7.43,163,3
32944,CoCO &amp; NiCO,"['Comedy', 'Kids']",TV,39,4.53,318,3
13501,Cofun Gal no Coffy,"['Comedy', 'Historical', 'Parody']",ONA,10,4.45,75,3
13503,Cofun Gal no Coffy (TV),"['Comedy', 'Parody']",TV,12,6.9,77,3
13505,Cofun Gal no Coffy Campus Life,['Comedy'],TV,11,5.78,78,3
13511,Cofun Gal no Coffy: Cofunderella,['Comedy'],Movie,1,5.0,64,3
13509,Cofun Gal no Coffy: Juuninin to Ikareru Kofun-tachi,['Comedy'],Movie,1,4.29,66,3
13507,Cofun Gal no Coffy: Okehazama no Tatakai,"['Comedy', 'Historical', 'Parody']",Movie,1,5.13,66,3
30923,Colorful Ninja Iromaki,['Fantasy'],Movie,1,6.0,442,3
32628,Columbus no Daibouken,['Historical'],OVA,1,6.5,35,3
16794,Computer Haekjeonham Pokpa Daejakjeon,"['Action', 'Sci-Fi', 'Shounen']",Movie,1,4.22,119,3
30247,Congming de Yixiu Zhi Fan Dou Gongzhu,"['Comedy', 'Historical', 'Kids']",Movie,1,5.63,81,3
25985,Contact,"['Comedy', 'Kids', 'Sci-Fi']",Special,1,5.0,102,3
25977,Contact 2,"['Comedy', 'Kids', 'Sci-Fi']",Special,1,5.58,101,3
29749,Convenience Store Senki Purin-tai,['Comedy'],ONA,8,4.48,59,3
24901,Cook no Polka,"['Kids', 'Music']",Music,1,3.43,102,0
30050,Cooking Papa Christmas Special,"['Comedy', 'Slice of Life']",Special,1,6.0,66,3
32630,Coral no Tanken,"['Adventure', 'Kids', 'Music']",TV,50,6.14,54,0
5990,Cosmic Fantasy: Ginga Me Hyou no Wana,"['Action', 'Adventure', 'Comedy', 'Ecchi', 'Fantasy', 'Romance', 'Sci-Fi', 'Space']",OVA,1,5.98,226,7
29711,Countdown,['Dementia'],Movie,1,4.25,62,0
26235,Crayon no Hoshi,"['Drama', 'Kids']",OVA,1,5.0,47,3
33661,Crayon Shin-chan Gaiden: Alien vs. Shinnosuke,"['Comedy', 'Ecchi', 'Kids', 'Sci-Fi', 'Space']",ONA,13,6.83,429,7
31978,Crayon Shin-chan Movie 24: Bakusui! Yumemi World Dai Totsugeki,"['Comedy', 'Kids', 'Shounen']",Movie,1,7.3,320,3
30955,Crazy Monkey,['Ecchi'],Movie,1,4.81,92,3
33534,Curly,['Comedy'],ONA,1,4.7,54,3
33685,Cyborg 009: Call of Justice 1,"['Action', 'Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",Movie,1,4.5,721,7
33686,Cyborg 009: Call of Justice 2,"['Action', 'Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",Movie,1,5.67,377,7
33687,Cyborg 009: Call of Justice 3,"['Action', 'Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",Movie,1,4.33,377,7
7956,Cybot Robocchi,"['Comedy', 'Sci-Fi']",TV,39,6.19,162,3
6760,Cynical Hysterie Hour: Henshin!,['Comedy'],Movie,1,5.23,105,3
6759,Cynical Hysterie Hour: Trip Coaster,"['Comedy', 'Slice of Life']",Movie,1,5.96,110,3
6762,Cynical Hysterie Hour: Utakata no Uta,['Comedy'],Movie,1,6.15,126,3
6761,Cynical Hysterie Hour: Yoru wa Tanoshii,['Comedy'],Movie,1,5.59,102,3
19905,"Dai-chan, Daisuki.","['Drama', 'School', 'Slice of Life']",Movie,1,6.13,91,3
25081,Daisougen no Chiisana Tenshi Bush Baby Specials,"['Adventure', 'Drama']",Special,2,5.27,84,3
22329,Daisougen to Hakuba,"['Adventure', 'Historical']",OVA,1,6.83,79,3
29469,Daisuki! Nendomama,"['Fantasy', 'Kids', 'Slice of Life']",TV,9,5.75,50,3
18007,Dalam-iwa Goseumdochi,"['Historical', 'Military']",TV,Unknown,6.47,122,7
16554,Dallyeola Majing-ga-X,"['Mecha', 'Sci-Fi']",Movie,1,4.13,94,7
10887,Dame Oyaji,['Comedy'],TV,26,6.07,109,3
8258,Damen&#039;s Walker,"['Comedy', 'Romance']",ONA,12,5.88,141,3
17703,Danchi Tomoo,"['Comedy', 'Seinen']",TV,78,6.25,557,3
31436,Danchi Tomoo: Natsuyasumi no Shukudai wa Owatta no ka yo? Tomoo,"['Comedy', 'Seinen']",Special,1,4.6,56,3
14631,Dangerous Jiisan Ja,"['Comedy', 'Kids']",OVA,2,6.27,126,3
23799,Dango San Kyoudai Attoiuma Gekijou,"['Kids', 'Music']",TV,50,7.3,74,0
32858,Dareka no Santa Claus,['Music'],Music,1,5.51,75,0
30958,Daruma-chan,"['Kids', 'Supernatural']",OVA,5,5.0,42,3
15971,Dasshutsu Gasshapon,"['Historical', 'Sci-Fi']",ONA,10,4.27,121,3
16816,David and Goliath,"['Adventure', 'Historical', 'Kids']",Movie,1,4.5,80,3
34060,Dead World,['Horror'],ONA,Unknown,3.89,302,3
30893,Deban Desu Yo! Onigirizu,['Comedy'],TV,6,4.0,163,3
27551,Deko Boko Friends,"['Comedy', 'Kids']",TV,Unknown,7.14,61,3
23189,Dekoboko Shin Gachou: Meian no Shippai,['Comedy'],Movie,1,7.08,102,3
31644,Deniroo&#039;s Circus,['Comedy'],Special,1,3.57,69,3
23855,Dennou Sentai Voogie&#039;s★Angel Gaiden: Susume! Super★Angels!,"['Action', 'Comedy', 'Mecha', 'Parody', 'Sci-Fi']",OVA,2,5.25,110,3
17131,Dennou Sentai Voogie&#039;s★Angel: Forever and Ever,"['Action', 'Comedy', 'Drama', 'Mecha', 'Sci-Fi']",OVA,1,5.1,156,7
7750,DigiGirl Pop!: Strawberry &amp; Pop Mix Flavor,"['Comedy', 'Sci-Fi']",TV,26,6.0,143,3
9869,Din Dong,"['Comedy', 'Parody']",Special,1,5.18,80,3
31746,Dochamon Junior,"['Comedy', 'Kids']",TV,16,5.09,85,3
34207,Dochamon Junior 2,"['Comedy', 'Kids']",TV,Unknown,6.0,41,3
19121,Doctor Chichibuyama,"['Ecchi', 'Parody', 'Seinen']",TV,2,6.15,152,3
23801,Doctor Mambo &amp; Kaitou Jibako: Uchuu yori Ai wo Komete!!,"['Adventure', 'Fantasy', 'Kids', 'Mystery', 'Sci-Fi']",Special,1,5.67,62,3
18317,Dodani,"['Drama', 'School', 'Shounen', 'Slice of Life']",Movie,1,5.14,59,3
17665,Dohyou no Oni-tachi,"['Drama', 'Historical', 'Sports']",Movie,1,5.83,83,3
3825,Dokaben,"['Action', 'School', 'Shounen', 'Sports']",TV,163,6.49,301,3
15957,Dokachin,"['Comedy', 'Kids']",TV,26,5.62,84,3
18327,Dokgotak Dasi Chajeun Maundeu,"['Shounen', 'Sports']",Movie,1,5.0,70,3
16572,Dokgotak: Taeyang-eul Hyanghae Deonjyeola,['Sports'],Movie,1,5.5,72,3
19437,Dokidoki Gakuen Kessen!! Youki Daimashiro,"['Action', 'Fantasy', 'Magic']",OVA,1,4.05,110,3
18325,Dokkaebi Bangmang-I,"['Action', 'Demons', 'Shounen']",Movie,1,4.33,67,1
18313,Dokkaebi Gamtu,"['Action', 'Adventure', 'Demons', 'Fantasy', 'Shounen']",Movie,1,3.58,79,1
21485,Dokkan! Robotendon,"['Adventure', 'Kids', 'Slice of Life']",TV,26,6.29,63,3
13781,Dokkiri Doctor Special,"['Comedy', 'Ecchi']",Special,1,6.04,137,3
9499,Dokushin Apartment Dokudamisou,"['Comedy', 'Ecchi']",OVA,3,5.64,162,3
30034,Dolittle-sensei Monogatari,"['Adventure', 'Kids']",TV,13,6.5,57,3
8879,Dolphin Ouji,"['Action', 'Adventure', 'Kids', 'Sci-Fi']",TV,3,5.58,127,3
29713,Don&#039;t You Wish You Were Here?,['Dementia'],Movie,1,5.67,78,0
18451,Don: Gokudou Suikoden,['Drama'],OVA,2,5.36,128,3
11625,Donbe Monogatari,['Kids'],Special,1,5.67,107,3
25193,Donguri Mori e,"['Fantasy', 'Kids']",OVA,1,4.25,55,3
5916,Donguri no Ie,['Drama'],Movie,1,7.0,106,3
8451,Donguri to Yamaneko,['Drama'],OVA,1,6.35,229,3
26301,Donguri to Yamaneko (1995),"['Demons', 'Drama', 'Kids']",OVA,1,5.0,54,1
19901,Donkikko,"['Comedy', 'Shounen']",TV,21,6.75,71,3
26199,Doolie Baenang-Yeohaeng,"['Adventure', 'Kids']",OVA,7,4.78,60,3
2642,Dorami-chan: A Blue Straw Hat,"['Fantasy', 'Kids']",Movie,1,5.28,121,3
2639,Dorami-chan: Hello Kyouryuu Kids!!,['Fantasy'],Movie,1,5.9,135,3
2636,"Dorami-chan: Wow, The Kid Gang of Bandits",['Fantasy'],Movie,1,5.35,126,3
6771,Dorimogu Daa!!,"['Adventure', 'Fantasy', 'Kids']",TV,49,6.98,179,3
29349,Doron Coron,"['Kids', 'Slice of Life']",Movie,1,4.62,46,3
